question_id,question,option_a,option_b,option_c,option_d,correct_answer,domain,topic,difficulty_level
FS_0125,What does 'font-style: italic' do?,Makes text bold,Underlines text,Slants text to the right,Adds letter spacing,C,Full Stack MERN,CSS,4
FS_0126,Which property sets the spacing between letters?,word-spacing,text-indent,letter-spacing,line-height,C,Full Stack MERN,CSS,6
FS_0127,What CSS color value is equivalent to white?,#000000,"rgb(255,0,0)",#FFFFFF,"hsl(0,0%,0%)",C,Full Stack MERN,CSS,3
FS_0128,Which CSS unit is relative to the font size of the parent element?,px,em,rem,vh,B,Full Stack MERN,CSS,1
FS_0129,What are the four areas of the CSS box model from inside to outside?,"Content, Padding, Border, Margin","Content, Border, Padding, Margin","Margin, Border, Padding, Content","Padding, Content, Margin, Border",A,Full Stack MERN,CSS,9
FS_0130,Which CSS property sets the space INSIDE the border of an element?,margin,border-spacing,padding,spacing,C,Full Stack MERN,CSS,2
FS_0131,What does 'box-sizing: border-box' do?,Excludes padding from width,Includes padding and border in the element's total width,Removes margin from calculation,Changes margin behavior,B,Full Stack MERN,CSS,8
FS_0132,Which property sets the space OUTSIDE the border of an element?,padding,border,margin,outline,C,Full Stack MERN,CSS,9
FS_0133,What does 'margin: auto' do for a block element with a set width?,Adds top margin,Centers element horizontally,Removes all margins,Adds vertical margin,B,Full Stack MERN,CSS,7
FS_0134,"Which shorthand CSS sets padding in order: top, right, bottom, left?",padding: 10px 20px,padding: 10px 20px 10px,padding: 10px 20px 5px 15px,padding: top right bottom left is not valid,C,Full Stack MERN,CSS,8
FS_0135,What is 'margin collapse' in CSS?,Margins adding together,Adjacent vertical margins merging into single margin,Margins being ignored,A browser bug,B,Full Stack MERN,CSS,4
FS_0136,Which CSS property controls the style of an element's border?,border-size,border-type,border-style,border-weight,C,Full Stack MERN,CSS,4
FS_0137,"What is the computed width of a div with width:200px, padding:10px, border:5px when box-sizing is content-box?",200px,210px,230px,215px,C,Full Stack MERN,CSS,6
FS_0138,Which property creates rounded corners on an element?,border-curve,border-radius,corner-radius,round-border,B,Full Stack MERN,CSS,6
FS_0139,What does 'display: none' do to an element?,Makes it invisible but keeps space,Removes element from document flow,Hides element behind others,Collapses element height only,B,Full Stack MERN,CSS,0
FS_0140,Which display value allows an element to flow inline but accept width/height?,block,inline,inline-block,flex,C,Full Stack MERN,CSS,4
FS_0141,What is the default display value of a <div> element?,inline,block,flex,inline-block,B,Full Stack MERN,CSS,7
FS_0142,What is the default display value of a <span> element?,block,flex,inline,inline-block,C,Full Stack MERN,CSS,6
FS_0143,What does 'visibility: hidden' do compared to 'display: none'?,Same effect,Hides element but preserves space,Removes it from DOM,Makes it transparent,B,Full Stack MERN,CSS,10
FS_0144,Which display value enables the Flexbox layout on a container?,flex,inline-flex,display-flex,Both A and B,D,Full Stack MERN,CSS,1
FS_0145,Which property controls the stacking order of positioned elements?,stack-order,layer,z-index,position-order,C,Full Stack MERN,CSS,7
FS_0146,What display value makes an element behave as a table?,table,grid,block-table,display-table,A,Full Stack MERN,CSS,1
FS_0147,Which CSS position value positions an element relative to its normal document flow position?,absolute,fixed,relative,static,C,Full Stack MERN,CSS,9
FS_0148,Which CSS position value removes an element from the document flow and positions it relative to its nearest positioned ancestor?,relative,static,fixed,absolute,D,Full Stack MERN,CSS,0
FS_0149,Which position value keeps an element fixed on screen even when scrolling?,absolute,sticky,fixed,relative,C,Full Stack MERN,CSS,10
FS_0150,What is the default value of the CSS 'position' property?,relative,fixed,absolute,static,D,Full Stack MERN,CSS,10
FS_0151,"Which position value behaves like relative until a scroll threshold, then acts like fixed?",fixed,relative,sticky,absolute,C,Full Stack MERN,CSS,10
FS_0152,Which CSS property is used to move a relatively-positioned element from its top edge?,margin-top,padding-top,top,position-top,C,Full Stack MERN,CSS,2
FS_0153,"For 'position: absolute' to work relative to a parent, what must the parent have?",display: block,overflow: hidden,position: relative (or any non-static),z-index set,C,Full Stack MERN,CSS,2
FS_0154,Which CSS property controls the horizontal position of an element within its positioned parent?,margin-left,left,x-position,horizontal,B,Full Stack MERN,CSS,5
FS_0155,Which CSS property makes a container a Flex container?,display: flex,flex: 1,flex-container: true,position: flex,A,Full Stack MERN,CSS,2
FS_0156,Which property defines the direction of flex items in a container?,flex-direction,flex-flow,align-items,justify-content,A,Full Stack MERN,CSS,6
FS_0157,Which value of flex-direction places items in a horizontal row (default)?,column,row-reverse,row,column-reverse,C,Full Stack MERN,CSS,7
FS_0158,Which property aligns flex items along the main axis?,align-items,align-content,justify-content,flex-align,C,Full Stack MERN,CSS,2
FS_0159,Which property aligns flex items along the cross axis?,justify-content,align-items,flex-align,cross-align,B,Full Stack MERN,CSS,8
FS_0160,What does 'justify-content: space-between' do?,Adds equal space around all items,Places items at start,"Distributes items with space between them, none at edges",Centers all items,C,Full Stack MERN,CSS,0
FS_0161,Which flex property allows items to wrap onto multiple lines?,flex-direction,flex-wrap,flex-flow,flex-shrink,B,Full Stack MERN,CSS,2
FS_0162,What does 'flex: 1' mean on a flex item?,Fixed width of 1px,Item grows and shrinks equally to fill space,Item has 1% width,Item is first child,B,Full Stack MERN,CSS,2
FS_0163,Which CSS property changes the order of a specific flex item?,z-index,order,flex-order,position,B,Full Stack MERN,CSS,6
FS_0164,"Which shorthand sets flex-grow, flex-shrink, and flex-basis?",flex,flex-flow,flex-direction,flex-layout,A,Full Stack MERN,CSS,10
FS_0165,What is a CSS media query used for?,Fetching images,Applying styles based on device/screen conditions,Querying a database,Importing fonts,B,Full Stack MERN,CSS,10
FS_0166,Which syntax correctly writes a media query for screens up to 768px wide?,@media max-width(768px){},@media screen and (max-width: 768px){},@media (width: 768px){},screen { max-width: 768px; },B,Full Stack MERN,CSS,4
FS_0167,What is the 'mobile-first' approach in responsive design?,Design desktop first then mobile,"Write CSS for mobile first, then use min-width for larger screens",Write CSS for largest screens first,Mobile devices first in HTML,B,Full Stack MERN,CSS,3
FS_0168,Which media feature checks the orientation of the device?,aspect-ratio,device-width,orientation,resolution,C,Full Stack MERN,CSS,1
FS_0169,Which meta tag is essential for responsive design to work on mobile browsers?,meta charset,meta viewport,meta description,meta refresh,B,Full Stack MERN,CSS,6
FS_0170,What does the 'and' keyword do in a media query?,Separates multiple queries,Combines multiple conditions,Negates a condition,Is not valid in media queries,B,Full Stack MERN,CSS,2
FS_0171,Which CSS unit is a percentage of the viewport width?,em,rem,vw,px,C,Full Stack MERN,CSS,6
FS_0172,Which keyword in a media query negates the media condition?,not,else,no,without,A,Full Stack MERN,CSS,9
FS_0173,Which CSS property activates Grid layout on a container?,display: grid,grid: on,display: flexgrid,layout: grid,A,Full Stack MERN,CSS,6
FS_0174,Which property defines the number and size of columns in a CSS grid?,grid-template-rows,grid-areas,grid-template-columns,column-layout,C,Full Stack MERN,CSS,10
FS_0175,"What does 'grid-template-columns: repeat(3, 1fr)' create?",3 equal-width columns,3 rows,3px columns,3 auto-height rows,A,Full Stack MERN,CSS,1
FS_0176,Which CSS function is useful for creating flexible grid tracks?,calc(),minmax(),clamp(),repeat(),B,Full Stack MERN,CSS,6
FS_0177,Which property defines gaps between grid rows and columns?,grid-spacing,gap (or grid-gap),margin,border-spacing,B,Full Stack MERN,CSS,5
FS_0178,What does 'grid-column: 1 / 3' mean on a grid item?,Spans from column line 1 to line 3,Places item in columns 1 and 3,Third column first row,1 column wide,A,Full Stack MERN,CSS,9
FS_0179,Which property places a grid item by specifying named grid areas?,grid-area,grid-position,grid-place,grid-name,A,Full Stack MERN,CSS,3
FS_0180,Which unit is unique to CSS Grid and represents a fraction of available space?,%,em,fr,vw,C,Full Stack MERN,CSS,10
FS_0181,Which property controls how auto-placed grid items are inserted?,grid-auto-fill,grid-auto-flow,grid-direction,grid-auto-rows,B,Full Stack MERN,CSS,4
FS_0182,What does 'align-items: center' do in a grid container?,Centers grid columns,Centers all grid items along the block (vertical) axis in their cells,Justifies items horizontally,Aligns the grid itself,B,Full Stack MERN,CSS,7
FS_0183,What is a 'fluid layout' in responsive design?,Fixed pixel widths,Widths defined in percentages that scale with viewport,Layouts with absolute positioning,Layouts that don't change,B,Full Stack MERN,CSS,4
FS_0184,Which CSS technique lets an image scale down within its container without overflowing?,max-width: 100%,width: auto,overflow: hidden,image-fit: contain,A,Full Stack MERN,CSS,2
FS_0185,What are CSS breakpoints?,Points where CSS file is split,Screen widths at which layout changes,Errors in CSS,Fixed pixel sizes,B,Full Stack MERN,CSS,1
FS_0186,Which CSS property makes text size adapt to the viewport?,font-size: auto,font-size: vw,font-size: %,font-size: em,B,Full Stack MERN,CSS,5
FS_0187,What does 'object-fit: cover' do for images?,Stretches image ignoring ratio,Scales and crops image to fill container while maintaining ratio,Shows full image with blank spaces,Makes image invisible,B,Full Stack MERN,CSS,5
FS_0188,Which HTML attribute on <img> helps with responsive images by specifying multiple sources?,sizes,data-src,srcset,responsive,C,Full Stack MERN,CSS,6
FS_0189,What does a 12-column grid system help achieve in responsive design?,12 equal columns always visible,Flexible layouts that rearrange across screen sizes,Exactly 12 elements on page,Fixed page width of 12px,B,Full Stack MERN,CSS,7
FS_0190,Which CSS value makes a container's width equal to the viewport width?,width: 100%,width: 100vw,width: auto,width: inherit,B,Full Stack MERN,CSS,3
FS_0191,Which CSS property creates a smooth transition between property values?,animation,transition,transform,keyframe,B,Full Stack MERN,CSS,7
FS_0192,Which CSS at-rule is used to define keyframe animations?,@animation,@keyframe,@keyframes,@frames,C,Full Stack MERN,CSS,0
FS_0193,What does 'transition: all 0.3s ease' mean?,Animates no properties,Transitions all properties over 0.3 seconds with ease timing,Only transitions color,Transitions in 3 seconds,B,Full Stack MERN,CSS,5
FS_0194,Which CSS property specifies the number of times an animation should play?,animation-repeat,animation-count,animation-iteration-count,animation-loop,C,Full Stack MERN,CSS,5
FS_0195,What value for 'animation-iteration-count' makes an animation loop forever?,0,always,loop,infinite,D,Full Stack MERN,CSS,2
FS_0196,Which CSS property applies a 2D or 3D transformation to an element?,animation,transition,transform,position,C,Full Stack MERN,CSS,8
FS_0197,What does 'transform: rotate(45deg)' do?,Rotates element 45 degrees,Moves element 45px right,Scales element by 45%,Skews element 45 degrees,A,Full Stack MERN,CSS,4
FS_0198,"Which timing function creates a fast-start, slow-end transition effect?",linear,ease-in,ease-out,ease,C,Full Stack MERN,CSS,0
FS_0199,Which CSS property specifies how a CSS animation should apply styles before and after it executes?,animation-fill-mode,animation-direction,animation-delay,animation-play-state,A,Full Stack MERN,CSS,6
FS_0200,What does 'animation-direction: alternate' do?,Plays animation in reverse only,Plays forwards then backwards on alternate iterations,Alternates between two animations,Skips every other keyframe,B,Full Stack MERN,CSS,9
FS_0201,"Write CSS to set all <h1> elements to red color, font-size 32px, and center-aligned.",,,,,"# CSS Coding Solution
 css_code = '''
 h1 {
  color: red;
  font-size: 32px;
  text-align: center;
 }
 '''
 print(css_code)
 # Output: All h1 elements are red, 32px, centered",Full Stack MERN,CSS,2
FS_0202,"Write CSS to style a div with id='box': width 200px, height 200px, background blue, margin auto.",,,,,"# CSS Coding Solution
 css_code = '''
 #box {
  width: 200px;
  height: 200px;
  background-color: blue;
  margin: auto;
 }
 '''
 print(css_code)
 # Output: Blue centered box 200x200px",Full Stack MERN,CSS,9
FS_0203,Write CSS using the class selector to make all elements with class 'highlight' have a yellow background.,,,,,"# CSS Coding Solution
 css_code = '''
 .highlight {
  background-color: yellow;
 }
 '''
 print(css_code)
 # Output: All .highlight elements get yellow background",Full Stack MERN,CSS,9
FS_0204,Write CSS to change the link color to green when hovered and remove underline on normal state.,,,,,"# CSS Coding Solution
 css_code = '''
 a {
  text-decoration: none;
  color: black;
 }
 a:hover {
  color: green;
 }
 '''
 print(css_code)
 # Output: Links have no underline; turn green on hover",Full Stack MERN,CSS,10
FS_0205,"Write CSS to set a paragraph font to Arial, size 16px, with 1.6 line-height and dark gray color.",,,,,"# CSS Coding Solution
 css_code = '''
 p {
  font-family: Arial, sans-serif;
  font-size: 16px;
  line-height: 1.6;
  color: #333333;
 }
 '''
 print(css_code)
 # Output: Paragraphs are readable with proper typography",Full Stack MERN,CSS,3
FS_0206,"Write CSS for a card component using the box model: padding 20px, border 1px solid gray, border-radius 8px, margin 16px.",,,,,"# CSS Coding Solution
 css_code = '''
 .card {
  padding: 20px;
  border: 1px solid gray;
  border-radius: 8px;
  margin: 16px;
  box-sizing: border-box;
 }
 '''
 print(css_code)
 # Output: Card component with rounded border, padding and margin",Full Stack MERN,CSS,5
FS_0207,Write CSS to center a div (width: 400px) horizontally inside its parent using margin auto.,,,,,"# CSS Coding Solution
 css_code = '''
 .container {
  width: 400px;
  margin: 0 auto;
  background-color: lightblue;
  padding: 20px;
 }
 '''
 print(css_code)
 # Output: .container div centered horizontally on the page",Full Stack MERN,CSS,7
FS_0208,Fix the bug in this CSS: .box { width: 100px height: 100px; background: red; },,,,,"# CSS Bug Fix
 buggy = '''.box { width: 100px height: 100px; background: red; }'''
 fixed = '''.box {
  width: 100px;
  height: 100px;
  background: red;
 }'''
 print('Buggy:', buggy)
 print('Fixed:')
 print(fixed)
 # Output: Added missing semicolon after '100px' in width declaration",Full Stack MERN,CSS,3
FS_0209,Write a Flexbox layout where 3 divs are arranged in a row with space-between and vertically centered.,,,,,"# CSS Coding Solution
 css_code = '''
 .flex-container {
  display: flex;
  flex-direction: row;
  justify-content: space-between;
  align-items: center;
  height: 200px;
  background: #f0f0f0;
 }
 .flex-item {
  width: 100px;
  height: 80px;
  background: steelblue;
 }
 '''
 print(css_code)
 # Output: Three divs arranged horizontally with space between, centered vertically",Full Stack MERN,CSS,8
